date_time,power,temp
2019-11-02 13:30:00,1.4,3.08999991416931
2019-11-02 13:45:00,1.0,3.08999991416931
2019-11-02 14:00:00,1.1,3.08999991416931
2019-11-02 14:15:00,1.0,3.08999991416931
2019-11-02 14:30:00,1.2,3.08999991416931
2019-11-02 14:45:00,1.3,3.08999991416931
2019-11-02 15:00:00,1.2,3.08999991416931
2019-11-02 15:15:00,1.3,3.08999991416931
2019-11-02 15:30:00,1.7,3.08999991416931
2019-11-02 15:45:00,1.3,3.08999991416931
2019-11-02 16:00:00,1.4,3.08999991416931
2019-11-02 16:15:00,1.3,3.08999991416931
2019-11-02 16:30:00,1.5,3.08999991416931
2019-11-02 16:45:00,1.4,3.08999991416931
2019-11-02 17:00:00,1.2,3.08999991416931
2019-11-02 17:15:00,1.0,3.08999991416931
2019-11-02 17:30:00,2.0,3.08999991416931
2019-11-02 17:45:00,1.0,3.08999991416931
2019-11-02 18:00:00,1.1,3.08999991416931
2019-11-02 18:15:00,0.9,3.08999991416931
2019-11-02 18:30:00,0.8,3.08999991416931
2019-11-02 18:45:00,0.7,3.08999991416931
2019-11-02 19:00:00,0.8,3.08999991416931
2019-11-02 19:15:00,0.2,3.08999991416931
2019-11-02 19:30:00,0.5,3.08999991416931
2019-11-02 19:45:00,0.5,3.08999991416931
2019-11-02 20:00:00,0.5,3.08999991416931
2019-11-02 20:15:00,0.6,3.08999991416931
2019-11-02 20:30:00,0.6,3.08999991416931
2019-11-02 20:45:00,0.5,3.08999991416931
2019-11-02 21:00:00,0.7,3.08999991416931
2019-11-02 21:15:00,0.8,3.08999991416931
2019-11-02 21:30:00,0.7,3.08999991416931
2019-11-02 21:45:00,0.9,3.08999991416931
2019-11-02 22:00:00,0.7,3.08999991416931
2019-11-02 22:15:00,0.6,3.08999991416931
2019-11-02 22:30:00,1.1,3.08999991416931
2019-11-02 22:45:00,1.0,3.08999991416931
2019-11-02 23:00:00,1.2,3.08999991416931
2019-11-02 23:15:00,1.3,3.08999991416931
2019-11-02 23:30:00,1.4,3.08999991416931
2019-11-02 23:45:00,1.4,3.08999991416931
2019-11-03 00:00:00,1.3,3.08999991416931
2019-11-03 00:15:00,1.3,3.08999991416931
2019-11-03 00:30:00,1.5,3.08999991416931
2019-11-03 00:45:00,1.5,3.08999991416931
2019-11-03 01:00:00,1.6,3.08999991416931
2019-11-03 01:15:00,2.1,3.08999991416931
2019-11-03 01:30:00,2.7,3.08999991416931
2019-11-03 01:45:00,3.4,3.08999991416931
2019-11-03 02:00:00,2.8,3.08999991416931
2019-11-03 02:15:00,2.4,3.08999991416931
2019-11-03 02:30:00,2.5,3.08999991416931
2019-11-03 02:45:00,2.5,3.08999991416931
2019-11-03 03:00:00,2.0,3.08999991416931
2019-11-03 03:15:00,2.5,3.08999991416931
2019-11-03 03:30:00,1.5,3.08999991416931
2019-11-03 03:45:00,2.3,3.08999991416931
2019-11-03 04:00:00,1.9,3.08999991416931
2019-11-03 04:15:00,2.3,3.08999991416931
2019-11-03 04:30:00,2.3,3.08999991416931
2019-11-03 04:45:00,3.0,3.08999991416931
2019-11-03 05:00:00,3.0,3.08999991416931
2019-11-03 05:15:00,2.2,3.08999991416931
2019-11-03 05:30:00,2.6,3.08999991416931
2019-11-03 05:45:00,3.4,3.08999991416931
2019-11-03 06:00:00,1.8,3.08999991416931
2019-11-03 06:15:00,3.2,3.08999991416931
2019-11-03 06:30:00,0.5,3.08999991416931
2019-11-03 06:45:00,1.2,3.08999991416931
2019-11-03 07:00:00,1.6,3.08999991416931
2019-11-03 07:15:00,1.1,3.08999991416931
2019-11-03 07:30:00,0.6,3.08999991416931
2019-11-03 07:45:00,0.9,3.08999991416931
2019-11-03 08:00:00,1.0,3.08999991416931
2019-11-03 08:15:00,1.0,3.08999991416931
2019-11-03 08:30:00,0.9,3.08999991416931
2019-11-03 08:45:00,0.7,3.08999991416931
2019-11-03 09:00:00,0.3,3.08999991416931
2019-11-03 09:15:00,0.1,3.08999991416931
2019-11-03 09:30:00,0.1,3.08999991416931
2019-11-03 09:45:00,0.0,3.08999991416931
2019-11-03 10:00:00,0.0,3.08999991416931
2019-11-03 10:15:00,0.1,3.08999991416931
2019-11-03 10:30:00,0.2,3.08999991416931
2019-11-03 10:45:00,1.0,3.08999991416931
2019-11-03 11:00:00,0.9,3.08999991416931
2019-11-03 11:15:00,0.9,3.08999991416931
2019-11-03 11:30:00,0.7,3.08999991416931
2019-11-03 11:45:00,0.9,3.08999991416931
2019-11-03 12:00:00,1.7,3.08999991416931
2019-11-03 12:15:00,2.4,3.08999991416931
2019-11-03 12:30:00,1.8,3.08999991416931
2019-11-03 12:45:00,2.2,2.55999994277954
2019-11-03 13:00:00,1.6,2.55999994277954
2019-11-03 13:15:00,1.5,2.55999994277954
2019-11-03 13:30:00,1.4,2.55999994277954
2019-11-03 13:45:00,1.7,2.02999997138977
2019-11-03 14:00:00,2.0,2.02999997138977
2019-11-03 14:15:00,2.1,1.5
2019-11-03 14:30:00,2.1,1.5
2019-11-03 14:45:00,2.3,1.5
2019-11-03 15:00:00,3.2,0.9900000095367428
2019-11-03 15:15:00,3.5,0.9900000095367428
2019-11-03 15:30:00,37.2,0.7349999994039534
2019-11-03 15:45:00,36.7,0.479999989271164
2019-11-03 16:00:00,91.7,0.479999989271164
2019-11-03 16:15:00,72.9,0.479999989271164
2019-11-03 16:30:00,35.7,-0.0299999993294477
2019-11-03 16:45:00,2.0,-0.0299999993294477
2019-11-03 17:00:00,0.8,-0.0299999993294477
2019-11-03 17:15:00,0.3,-0.550000011920929
2019-11-03 17:30:00,0.7,-0.550000011920929
2019-11-03 17:45:00,1.4,-0.550000011920929
2019-11-03 18:00:00,1.4,-0.550000011920929
2019-11-03 18:15:00,1.8,-0.550000011920929
2019-11-03 18:30:00,1.1,-1.08000004291534
2019-11-03 18:45:00,0.9,-1.08000004291534
2019-11-03 19:00:00,2.7,-1.08000004291534
2019-11-03 19:15:00,2.4,-1.08000004291534
2019-11-03 19:30:00,0.0,-1.61000001430511
2019-11-03 19:45:00,1.1,-1.61000001430511
2019-11-03 20:00:00,0.2,-1.87500005960464
2019-11-03 20:15:00,0.2,-2.14000010490417
2019-11-03 20:30:00,0.3,-2.14000010490417
2019-11-03 20:45:00,0.3,-2.14000010490417
2019-11-03 21:00:00,0.7,-2.14000010490417
2019-11-03 21:15:00,2.1,-2.14000010490417
2019-11-03 21:30:00,0.9,-2.14000010490417
2019-11-03 21:45:00,1.7,-2.14000010490417
2019-11-03 22:00:00,1.0,-2.3950001001358
2019-11-03 22:15:00,1.7,-2.6500000953674303
2019-11-03 22:30:00,1.9,-2.6500000953674303
2019-11-03 22:45:00,0.9,-2.6500000953674303
2019-11-03 23:00:00,2.0,-3.16000008583069
2019-11-03 23:15:00,2.0,-3.16000008583069
2019-11-03 23:30:00,2.0,-3.16000008583069
2019-11-03 23:45:00,2.0,-3.16000008583069
2019-11-04 00:00:00,2.0,-3.16000008583069
2019-11-04 00:15:00,1.7,-3.16000008583069
2019-11-04 00:30:00,1.9,-3.16000008583069
2019-11-04 00:45:00,1.4,-3.16000008583069
2019-11-04 01:00:00,33.3,-3.16000008583069
2019-11-04 01:15:00,76.7,-3.16000008583069
2019-11-04 01:30:00,70.1,-3.16000008583069
2019-11-04 01:45:00,29.4,-3.16000008583069
2019-11-04 02:00:00,29.7,-3.16000008583069
2019-11-04 02:15:00,32.6,-3.6800000667572004
2019-11-04 02:30:00,32.0,-3.6800000667572004
2019-11-04 02:45:00,33.6,-3.6800000667572004
2019-11-04 03:00:00,31.4,-3.6800000667572004
2019-11-04 03:15:00,27.1,-3.6800000667572004
2019-11-04 03:30:00,28.1,-3.6800000667572004
2019-11-04 03:45:00,35.6,-3.6800000667572004
2019-11-04 04:00:00,35.3,-3.6800000667572004
2019-11-04 04:15:00,46.2,-3.6800000667572004
2019-11-04 04:30:00,34.1,-3.6800000667572004
2019-11-04 04:45:00,35.1,-3.6800000667572004
2019-11-04 05:00:00,14.1,-3.6800000667572004
2019-11-04 05:15:00,49.1,-3.6800000667572004
2019-11-04 05:30:00,34.8,-3.6800000667572004
2019-11-04 05:45:00,47.1,-3.6800000667572004
2019-11-04 06:00:00,0.3,-3.6800000667572004
2019-11-04 06:15:00,10.5,-3.6800000667572004
2019-11-04 06:30:00,33.7,-3.6800000667572004
2019-11-04 06:45:00,78.7,-3.6800000667572004
2019-11-04 07:00:00,71.6,-3.6800000667572004
2019-11-04 07:15:00,48.0,-3.6800000667572004
2019-11-04 07:30:00,46.3,-3.6800000667572004
2019-11-04 07:45:00,57.6,-3.6800000667572004
2019-11-04 08:00:00,39.6,-3.16000008583069
2019-11-04 08:15:00,0.6,-3.16000008583069
2019-11-04 08:30:00,0.4,-3.16000008583069
2019-11-04 08:45:00,0.0,-2.6500000953674303
2019-11-04 09:00:00,34.0,-2.6500000953674303
2019-11-04 09:15:00,86.3,-2.6500000953674303
2019-11-04 09:30:00,82.3,-2.6500000953674303
2019-11-04 09:45:00,53.9,-2.14000010490417
2019-11-04 10:00:00,21.6,-2.14000010490417
2019-11-04 10:15:00,25.0,-2.14000010490417
2019-11-04 10:30:00,54.4,-2.14000010490417
2019-11-04 10:45:00,35.0,-2.14000010490417
2019-11-04 11:00:00,30.1,-1.87500005960464
2019-11-04 11:15:00,33.8,-1.61000001430511
2019-11-04 11:30:00,0.5,-1.61000001430511
2019-11-04 11:45:00,0.7,-1.61000001430511
2019-11-04 12:00:00,0.8,-1.61000001430511
2019-11-04 12:15:00,1.1,-1.61000001430511
2019-11-04 12:30:00,36.9,-2.14000010490417
2019-11-04 12:45:00,90.0,-2.14000010490417
2019-11-04 13:00:00,79.1,-2.14000010490417
2019-11-04 13:15:00,39.2,-2.14000010490417
2019-11-04 13:30:00,26.9,-2.14000010490417
2019-11-04 13:45:00,1.8,-2.14000010490417
2019-11-04 14:00:00,1.5,-2.14000010490417
2019-11-04 14:15:00,1.8,-2.14000010490417
2019-11-04 14:30:00,35.7,-2.6500000953674303
2019-11-04 14:45:00,77.9,-2.6500000953674303
2019-11-04 15:00:00,47.9,-2.6500000953674303
2019-11-04 15:15:00,27.3,-2.6500000953674303
2019-11-04 15:30:00,20.3,-2.6500000953674303
2019-11-04 15:45:00,31.3,-2.6500000953674303
2019-11-04 16:00:00,24.9,-2.6500000953674303
2019-11-04 16:15:00,3.3,-2.6500000953674303
2019-11-04 16:30:00,3.4,-2.6500000953674303
2019-11-04 16:45:00,4.5,-2.6500000953674303
2019-11-04 17:00:00,41.4,-2.6500000953674303
2019-11-04 17:15:00,82.3,-2.6500000953674303
2019-11-04 17:30:00,50.2,-2.6500000953674303
2019-11-04 17:45:00,15.8,-2.6500000953674303
2019-11-04 18:00:00,41.9,-2.6500000953674303
2019-11-04 18:15:00,23.1,-2.6500000953674303
2019-11-04 18:30:00,17.7,-2.6500000953674303
2019-11-04 18:45:00,45.1,-2.6500000953674303
2019-11-04 19:00:00,39.5,-2.6500000953674303
2019-11-04 19:15:00,26.4,-2.6500000953674303
2019-11-04 19:30:00,28.4,-2.6500000953674303
2019-11-04 19:45:00,22.5,-2.6500000953674303
2019-11-04 20:00:00,30.5,-2.6500000953674303
2019-11-04 20:15:00,22.9,-2.6500000953674303
2019-11-04 20:30:00,44.6,-2.6500000953674303
2019-11-04 20:45:00,30.9,-2.6500000953674303
2019-11-04 21:00:00,30.7,-2.6500000953674303
2019-11-04 21:15:00,29.7,-3.16000008583069
2019-11-04 21:30:00,19.6,-3.16000008583069
2019-11-04 21:45:00,1.3,-3.16000008583069
2019-11-04 22:00:00,0.0,-3.16000008583069
2019-11-04 22:15:00,1.2,-3.6800000667572004
2019-11-04 22:30:00,0.7,-3.6800000667572004
2019-11-04 22:45:00,0.1,-4.19999980926514
2019-11-04 23:00:00,0.7,-4.19999980926514
2019-11-04 23:15:00,1.1,-4.19999980926514
2019-11-04 23:30:00,0.4,-4.71999979019165
2019-11-04 23:45:00,1.6,-4.71999979019165
2019-11-05 00:00:00,2.0,-4.71999979019165
2019-11-05 00:15:00,2.1,-4.71999979019165
2019-11-05 00:30:00,1.7,-5.26000022888184
2019-11-05 00:45:00,2.6,-5.26000022888184
2019-11-05 01:00:00,2.7,-5.26000022888184
2019-11-05 01:15:00,35.1,-5.26000022888184
2019-11-05 01:30:00,34.6,-5.5300002098083505
2019-11-05 01:45:00,76.8,-5.800000190734861
2019-11-05 02:00:00,64.2,-5.800000190734861
2019-11-05 02:15:00,39.6,-5.800000190734861
2019-11-05 02:30:00,32.4,-5.800000190734861
2019-11-05 02:45:00,46.1,-5.800000190734861
2019-11-05 03:00:00,36.8,-5.800000190734861
2019-11-05 03:15:00,20.9,-5.800000190734861
2019-11-05 03:30:00,50.3,-6.070000171661375
2019-11-05 03:45:00,32.6,-6.34000015258789
2019-11-05 04:00:00,52.5,-6.34000015258789
2019-11-05 04:15:00,50.4,-6.34000015258789
2019-11-05 04:30:00,48.9,-6.34000015258789
2019-11-05 04:45:00,49.5,-6.34000015258789
2019-11-05 05:00:00,35.1,-6.34000015258789
2019-11-05 05:15:00,51.4,-6.34000015258789
2019-11-05 05:30:00,49.9,-6.34000015258789
2019-11-05 05:45:00,46.8,-6.34000015258789
2019-11-05 06:00:00,47.7,-6.34000015258789
2019-11-05 06:15:00,47.7,-6.34000015258789
2019-11-05 06:30:00,48.6,-6.34000015258789
2019-11-05 06:45:00,48.9,-6.34000015258789
2019-11-05 07:00:00,35.1,-6.34000015258789
2019-11-05 07:15:00,50.3,-6.34000015258789
2019-11-05 07:30:00,49.8,-6.34000015258789
2019-11-05 07:45:00,48.8,-6.34000015258789
2019-11-05 08:00:00,48.8,-6.34000015258789
2019-11-05 08:15:00,48.6,-6.34000015258789
2019-11-05 08:30:00,48.3,-6.08500003814697
2019-11-05 08:45:00,49.8,-5.82999992370605
2019-11-05 09:00:00,49.4,-5.55999994277954
2019-11-05 09:15:00,50.0,-5.28999996185303
2019-11-05 09:30:00,30.2,-5.025000095367435
2019-11-05 09:45:00,32.5,-4.76000022888184
2019-11-05 10:00:00,79.4,-4.230000019073491
2019-11-05 10:15:00,68.9,-4.230000019073491
2019-11-05 10:30:00,42.9,-3.7100000381469704
2019-11-05 10:45:00,28.5,-3.7100000381469704
2019-11-05 11:00:00,64.1,-3.7100000381469704
2019-11-05 11:15:00,46.8,-3.7100000381469704
2019-11-05 11:30:00,26.2,-3.7100000381469704
2019-11-05 11:45:00,54.9,-3.7100000381469704
2019-11-05 12:00:00,56.7,-3.455000042915345
